Département,siren,Commune,Nom unique,EPCI_nom (==> données : tC.ha-1),nature,nb_com,poptot,cultures,prairies,forêts,zones humides,vergers,vignes,sols artificialisés,sols artificiels imperméabilisés,sols artificiels enherbés,sols artificiels arborés et buissonants,f_cult_for_%zpc,f_for_cult_%zpc,f_cult_prai_%zpc,f_prai_cult_%zpc,f_prai_for_%zpc,f_for_prai_%zpc,f_cult_zh_%zpc,f_zh_cult_%zpc,f_prai_zh_%zpc,f_zh_prai_%zpc,f_for_zh_%zpc,f_zh_for_%zpc,f_prai_verg_%zpc,f_verg_prai_%zpc,f_for_verg_%zpc,f_verg_for_%zpc,f_prairies_vign_%zpc,f_vign_prai_%zpc,f_for_vign_%zpc,f_vign_for_%zpc,f_for_art_ imp_%zpc,f_prai_art_imp_%zpc,f_cult_art_imp_%zpc,f_for_art_enh_%zpc,f_prai_art_enh_%zpc,f_cult_art_enh_%zpc,f_for_art_arb_%zpc,f_ prai_art_arb_%zpc,f_cult_art_arb_%zpc,
,200070118,,,CC Val de Saône Centre,CC,15,20613,50.5636161,72.38169663,63.38169663,125,46,39,36.19084831,30,72.38169663,63.38169663,0.187998514,-0.320452013,0.427634378,-0.82908706,-0.18162,0.18162,74.4363839,-74.4363839,52.61830337,-52.61830337,61.61830337,-61.61830337,-1.002504472,0.517081254,-0.434542416,0.254931551,-1.268504472,0.654281254,-0.609542416,0.357598217,-33.38169663,-42.38169663,-20.5636161,9,0,21.81808052,0,-9,12.81808052,
,200070126,,,CC Seine et Aube,CC,25,10386,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200070142,,,CC Lyons Andelle,CC,30,21287,49.96902296,73.77792367,65.649344,125,46,39,36.88896183,30,73.77792367,65.649344,0.229978042,-0.392008026,0.466654454,-0.904738227,-0.164034738,0.164034738,75.03097704,-75.03097704,51.22207633,-51.22207633,59.350656,-59.350656,-1.055561099,0.544447304,-0.4912336,0.288190379,-1.321561099,0.681647304,-0.6662336,0.390857045,-35.649344,-43.77792367,-19.96902296,8.128579667,0,23.80890071,0,-8.128579667,15.68032104,
,200070159,,,CC Coeur de Beauce,CC,51,25436,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200070167,,,CC Terres de Perche,CC,24,15459,51.37952647,82.85087194,76.99468975,125,46,39,41.42543597,30,82.85087194,76.99468975,0.375689061,-0.640379082,0.616838371,-1.195911128,-0.118177757,0.118177757,73.62047353,-73.62047353,42.14912806,-42.14912806,48.00531025,-48.00531025,-1.400333134,0.72227709,-0.774867244,0.454588783,-1.666333134,0.85947709,-0.949867244,0.55725545,-46.99468975,-52.85087194,-21.37952647,5.856182189,0,31.47134547,0,-5.856182189,25.61516328,
,200070183,,,CC des Terres du Val de Loire,CC,25,49360,41.96312892,56.15359016,78.48623157,125,46,39,28.07679508,30,56.15359016,78.48623157,0.535672172,-0.913077566,0.27813304,-0.539237527,0.450672704,-0.450672704,83.03687108,-83.03687108,68.84640984,-68.84640984,46.51376843,-46.51376843,-0.385836426,0.199010367,-0.812155789,0.47646473,-0.651836426,0.336210367,-0.987155789,0.579131396,-48.48623157,-26.15359016,-11.96312892,-22.33264141,0,14.19046124,0,22.33264141,36.52310264,
,200070233,,,"CC Terres de Montaigu, Cc Montaigu-Rocheservière",CC,14,48817,48.88658878,71.54583131,64.01417474,125,46,39,35.77291566,30,71.54583131,64.01417474,0.221871261,-0.378189649,0.444121154,-0.861051216,-0.15198883,0.15198883,76.11341122,-76.11341122,53.45416869,-53.45416869,60.98582526,-60.98582526,-0.97074159,0.500698294,-0.450354368,0.264207896,-1.23674159,0.637898294,-0.625354368,0.366874563,-34.01417474,-41.54583131,-18.88658878,7.531656578,0,22.65924254,0,-7.531656578,15.12758596,
,200070282,,,CC Lavalette Tude Dronne,CC,50,18652,50.05571979,70.21760756,61.47932277,125,46,39,35.10880378,30,70.21760756,61.47932277,0.167546177,-0.285590074,0.395173,-0.766151735,-0.176338587,0.176338587,74.94428021,-74.94428021,54.78239244,-54.78239244,63.52067723,-63.52067723,-0.920269087,0.474665108,-0.386983069,0.227030067,-1.186269087,0.611865108,-0.561983069,0.329696734,-31.47932277,-40.21760756,-20.05571979,8.738284792,0,20.16188777,0,-8.738284792,11.42360298,
,200070290,,,CC Pays de l'Audunois et du Bassin de Landres,CC,25,23861,52,89,79,125,46,39,44.5,30,89,79,0.396,-0.675,0.7252,-1.406,-0.2018,0.2018,73,-73,36,-36,46,-46,-1.634,0.8428,-0.825,0.484,-1.9,0.98,-1,0.586666667,-49,-59,-22,10,0,37,0,-10,27,
,200070308,,,CA Mâconnais Beaujolais Agglomération,CA,39,78852,49.96907312,70.9170273,62.19625849,125,46,39,35.45851365,30,70.9170273,62.19625849,0.179332052,-0.305679634,0.410579902,-0.796022259,-0.175985115,0.175985115,75.03092688,-75.03092688,54.0829727,-54.0829727,62.80374151,-62.80374151,-0.946847038,0.488373735,-0.404906462,0.237545125,-1.212847038,0.625573735,-0.579906462,0.340211791,-32.19625849,-40.9170273,-19.96907312,8.720768814,0,20.94795418,0,-8.720768814,12.22718537,
,200070316,,,"CC Entre Arroux, Loire et Somme",CC,30,23873,49.58863747,69.68560422,61.09696675,125,46,39,34.84280211,30,69.68560422,61.09696675,0.16878883,-0.287708232,0.393900548,-0.763684737,-0.173318704,0.173318704,75.41136253,-75.41136253,55.31439578,-55.31439578,63.90303325,-63.90303325,-0.90005296,0.464237843,-0.377424169,0.221422179,-1.16605296,0.601437843,-0.552424169,0.324088846,-31.09696675,-39.68560422,-19.58863747,8.588637468,0,20.09696675,0,-8.588637468,11.50832929,
,200070324,,,CC du Territoire de Lunéville à Baccarat,CC,43,43464,52.54277054,90.56102605,81.1435383,125,46,39,45.28051303,30,90.56102605,81.1435383,0.419477927,-0.715019194,0.745157808,-1.444693709,-0.190044903,0.190044903,72.45722946,-72.45722946,34.43897395,-34.43897395,43.8564617,-43.8564617,-1.69331899,0.873396111,-0.878588458,0.515438562,-1.95931899,1.010596111,-1.053588458,0.618105228,-51.1435383,-60.56102605,-22.54277054,9.417487751,0,38.01825551,0,-9.417487751,28.60076776,
,200070332,,,"CC du Pays de Chalindrey, de Vannier Amance et de la Région de Bourbonne-Les-Bains",CC,63,16171,53.3487486,88.85790481,81.45193899,125,46,39,44.4289524,30,88.85790481,81.45193899,0.412180126,-0.70257976,0.695979462,-1.349347936,-0.14945239,0.14945239,71.6512514,-71.6512514,36.14209519,-36.14209519,43.54806101,-43.54806101,-1.628600383,0.840014934,-0.886298475,0.519961772,-1.894600383,0.977214934,-1.061298475,0.622628438,-51.45193899,-58.85790481,-23.3487486,7.405965821,0,35.50915621,0,-7.405965821,28.10319039,
,200070340,,,CC Haute-Maurienne Vanoise,CC,10,9012,52,89,79,125,46,39,44.5,30,89,79,0.396,-0.675,0.7252,-1.406,-0.2018,0.2018,73,-73,36,-36,46,-46,-1.634,0.8428,-0.825,0.484,-1.9,0.98,-1,0.586666667,-49,-59,-22,10,0,37,0,-10,27,
,200070365,,,CC Corbières Salanque Méditerranée,CC,21,21658,40.91699659,62.83144771,72.09191055,125,46,39,31.41572386,30,62.83144771,72.09191055,0.457232071,-0.779372849,0.429523242,-0.832749143,0.18687614,-0.18687614,84.08300341,-84.08300341,62.16855229,-62.16855229,52.90808945,-52.90808945,-0.639595013,0.329896375,-0.652297764,0.382681355,-0.905595013,0.467096375,-0.827297764,0.485348021,-42.09191055,-32.83144771,-10.91699659,-9.260462838,0,21.91445112,0,9.260462838,31.17491396,
,200070373,,,CC Loir-Lucé-Bercé,CC,24,24915,42.48712786,69.27297608,69.86091611,125,46,39,34.63648804,30,69.27297608,69.86091611,0.401482228,-0.684344706,0.525002625,-1.017862232,0.01186463,-0.01186463,82.51287214,-82.51287214,55.72702392,-55.72702392,55.13908389,-55.13908389,-0.884373091,0.456150331,-0.596522903,0.349960103,-1.150373091,0.593350331,-0.771522903,0.45262677,-39.86091611,-39.27297608,-12.48712786,-0.587940037,0,26.78584822,0,0.587940037,27.37378826,
,200070407,,,CA Pays d'Issoire,CA,90,57188,52.41965486,88.94741027,79.57696848,125,46,39,44.47370514,30,88.94741027,79.57696848,0.398307267,-0.678932841,0.715944006,-1.388054706,-0.189095515,0.189095515,72.58034514,-72.58034514,36.05258973,-36.05258973,45.42303152,-45.42303152,-1.63200159,0.841769241,-0.839424212,0.492462204,-1.89800159,0.978969241,-1.014424212,0.595128871,-49.57696848,-58.94741027,-22.41965486,9.370441791,0,36.52775542,0,-9.370441791,27.15731363,
,200070431,,,CC Saint-Marcellin Vercors Isère Communauté,CC,47,45534,50.2268288,79.79208743,73.06137764,125,46,39,39.89604371,30,79.79208743,73.06137764,0.334906716,-0.570863721,0.579479069,-1.123479828,-0.135825723,0.135825723,74.7731712,-74.7731712,45.20791257,-45.20791257,51.93862236,-51.93862236,-1.284099322,0.662324914,-0.676534441,0.396900205,-1.550099322,0.799524914,-0.851534441,0.499566872,-43.06137764,-49.79208743,-20.2268288,6.730709783,0,29.56525863,0,-6.730709783,22.83454885,
,200070449,,,CC Inter-Caux-Vexin,CC,64,54922,50.81371205,74.56490937,65.65394899,125,46,39,37.28245469,30,74.56490937,65.65394899,0.217656809,-0.371005924,0.465523468,-0.902545498,-0.17982318,0.17982318,74.18628795,-74.18628795,50.43509063,-50.43509063,59.34605101,-59.34605101,-1.085466556,0.559872224,-0.491348725,0.288257919,-1.351466556,0.697072224,-0.666348725,0.390924585,-35.65394899,-44.56490937,-20.81371205,8.910960381,0,23.75119733,0,-8.910960381,14.84023694,
,200070464,,,CC Coeur de Maurienne Arvan,CC,16,15440,53.66614999,93.01858773,86.3508877,125,46,39,46.50929386,30,93.01858773,86.3508877,0.479376153,-0.817118443,0.77130778,-1.495392634,-0.134554186,0.134554186,71.33385001,-71.33385001,31.98141227,-31.98141227,38.6491123,-38.6491123,-1.786706334,0.921564319,-1.008772193,0.59181302,-2.052706334,1.058764319,-1.183772193,0.694479686,-56.3508877,-63.01858773,-23.66614999,6.667700024,0,39.35243774,0,-6.667700024,32.68473771,
,200070506,,,CC Pays de Nexon Monts de Chalus,CC,15,13396,48.7816088,71.030652,63.24904319,125,46,39,35.515326,30,71.030652,63.24904319,0.212189038,-0.36168586,0.436081247,-0.845463641,-0.157032866,0.157032866,76.2183912,-76.2183912,53.969348,-53.969348,61.75095681,-61.75095681,-0.951164776,0.490600779,-0.43122608,0.252985967,-1.217164776,0.627800779,-0.60622608,0.355652634,-33.24904319,-41.030652,-18.7816088,7.781608802,0,22.24904319,0,-7.781608802,14.46743439,
,200070514,,,CA du Grand Cognac,CA,58,71935,49.77090433,73.11284969,65.73875301,125,46,39,36.55642485,30,73.11284969,65.73875301,0.234195114,-0.399196217,0.457502129,-0.886993924,-0.148809271,0.148809271,75.22909567,-75.22909567,51.88715031,-51.88715031,59.26124699,-59.26124699,-1.030288288,0.531411854,-0.493468825,0.289501711,-1.296288288,0.668611854,-0.668468825,0.392168377,-35.73875301,-43.11284969,-19.77090433,7.374096683,0,23.34194536,0,-7.374096683,15.96784868,
,200070530,,,CC du Grand Autunois Morvan,CC,55,38342,50.15520027,80.9421539,72.21805672,125,46,39,40.47107695,30,80.9421539,72.21805672,0.323588561,-0.551571411,0.603424291,-1.169904238,-0.176052281,0.176052281,74.84479973,-74.84479973,44.0578461,-44.0578461,52.78194328,-52.78194328,-1.327801848,0.684866217,-0.655451418,0.384531499,-1.593801848,0.822066217,-0.830451418,0.487198165,-42.21805672,-50.9421539,-20.15520027,8.72409718,0,30.78695364,0,-8.72409718,22.06285646,
,200070548,,,CC La Clayette Chauffailles en Brionnais,CC,29,15724,48.84035275,81.07504549,72.23195216,125,46,39,40.53752275,30,81.07504549,72.23195216,0.343076791,-0.584789985,0.631799978,-1.224918324,-0.178453623,0.178453623,76.15964725,-76.15964725,43.92495451,-43.92495451,52.76804784,-52.76804784,-1.332851729,0.687470892,-0.655798804,0.384735298,-1.598851729,0.824670892,-0.830798804,0.487401965,-42.23195216,-51.07504549,-18.84035275,8.843093335,0,32.23469274,0,-8.843093335,23.39159941,
,200070555,,,CC de la Veyle,CC,18,22335,50.26851224,70.61107341,61.61107341,125,46,39,35.30553671,30,70.61107341,61.61107341,0.166357564,-0.283564029,0.398714199,-0.773017325,-0.18162,0.18162,74.73148776,-74.73148776,54.38892659,-54.38892659,63.38892659,-63.38892659,-0.93522079,0.482377039,-0.390276835,0.22896241,-1.20122079,0.619577039,-0.565276835,0.331629077,-31.61107341,-40.61107341,-20.26851224,9,0,20.34256118,0,-9,11.34256118,
,200070563,,,CC Terres Touloises,CC,42,45901,53.84413786,89.34595868,83.0342344,125,46,39,44.67297934,30,89.34595868,83.0342344,0.428121416,-0.729752414,0.695835688,-1.349069191,-0.127370596,0.127370596,71.15586214,-71.15586214,35.65404132,-35.65404132,41.9657656,-41.9657656,-1.64714643,0.84958079,-0.92585586,0.543168771,-1.91314643,0.98678079,-1.10085586,0.645835438,-53.0342344,-59.34595868,-23.84413786,6.311724279,0,35.50182082,0,-6.311724279,29.19009654,
,200070571,,,CC Coeur de Berry,CC,15,18568,41.42273477,64.35904439,74.05410723,125,46,39,32.1795222,30,64.35904439,74.05410723,0.478593463,-0.815784311,0.449551669,-0.871579766,0.195646368,-0.195646368,83.57726523,-83.57726523,60.64095561,-60.64095561,50.94589277,-50.94589277,-0.697643687,0.35983727,-0.701352681,0.411460239,-0.963643687,0.49703727,-0.876352681,0.514126906,-44.05410723,-34.35904439,-11.42273477,-9.695062834,0,22.93630963,0,9.695062834,32.63137246,
,200070589,,,CC de Seille et Grand Couronné,CC,42,18806,53.63717429,87.48982313,80.76417172,125,46,39,43.74491157,30,87.48982313,80.76417172,0.397862629,-0.678174936,0.663511917,-1.286400656,-0.135723646,0.135723646,71.36282571,-71.36282571,37.51017687,-37.51017687,44.23582828,-44.23582828,-1.576613279,0.813200533,-0.869104293,0.509874519,-1.842613279,0.950400533,-1.044104293,0.612541185,-50.76417172,-57.48982313,-23.63717429,6.725651413,0,33.85264884,0,-6.725651413,27.12699743,
,200070647,,,CA Bergeracoise,CA,38,62615,49.70733739,69.53207723,60.83051891,125,46,39,34.76603862,30,69.53207723,60.83051891,0.163139996,-0.278079538,0.388564901,-0.753340114,-0.175597447,0.175597447,75.29266261,-75.29266261,55.46792277,-55.46792277,64.16948109,-64.16948109,-0.894218935,0.461228714,-0.370762973,0.217514277,-1.160218935,0.598428714,-0.545762973,0.320180944,-30.83051891,-39.53207723,-19.70733739,8.701558317,0,19.82473984,0,-8.701558317,11.12318152,
,200070662,,,CC Bretagne Porte de Loire Communauté,CC,20,32373,50.08566313,70.10948594,61.18716079,125,46,39,35.05474297,30,70.10948594,61.18716079,0.162821966,-0.277537441,0.392466927,-0.760905267,-0.180052522,0.180052522,74.91433687,-74.91433687,54.89051406,-54.89051406,63.81283921,-63.81283921,-0.916160466,0.472545924,-0.37967902,0.222745025,-1.182160466,0.609745924,-0.55467902,0.325411692,-31.18716079,-40.10948594,-20.08566313,8.922325152,0,20.02382281,0,-8.922325152,11.10149766,
,200070670,,,CC du Pays de Dol et de la Baie du Mont-Saint-Michel,CC,19,24107,50.63435415,72.80612489,63.80612489,125,46,39,36.40306245,30,72.80612489,63.80612489,0.193185971,-0.329294269,0.434566707,-0.842527288,-0.18162,0.18162,74.36564585,-74.36564585,52.19387511,-52.19387511,61.19387511,-61.19387511,-1.018632746,0.525400048,-0.445153122,0.261156498,-1.284632746,0.662600048,-0.620153122,0.363823165,-33.80612489,-42.80612489,-20.63435415,9,0,22.17177074,0,-9,13.17177074,
,200070688,,,CC Couesnon Marches de Bretagne,CC,19,22400,50.44929894,71.69579367,62.69579367,125,46,39,35.84789683,30,71.69579367,62.69579367,0.179615256,-0.306162368,0.416431297,-0.807366799,-0.18162,0.18162,74.55070106,-74.55070106,53.30420633,-53.30420633,62.30420633,-62.30420633,-0.976440159,0.503637556,-0.417394842,0.24487164,-1.242440159,0.640837556,-0.592394842,0.347538307,-32.69579367,-41.69579367,-20.44929894,9,0,21.24649472,0,-9,12.24649472,
,200070712,,,CC Thiers Dore et Montagne,CC,30,38683,51.99053828,89.03857804,78.96719733,125,46,39,44.51928902,30,89.03857804,78.96719733,0.395657666,-0.674416476,0.726141579,-1.407825511,-0.203240463,0.203240463,73.00946172,-73.00946172,35.96142196,-35.96142196,46.03280267,-46.03280267,-1.635465965,0.84355613,-0.824179933,0.483518894,-1.901465965,0.98075613,-0.999179933,0.586185561,-48.96719733,-59.03857804,-21.99053828,10.07138071,0,37.04803976,0,-10.07138071,26.97665905,
,200070720,,,CC Médoc Atlantique,CC,14,26008,47.46260958,73.88905005,67.51253604,125,46,39,36.94452503,30,73.88905005,67.51253604,0.294065588,-0.501248161,0.517958233,-1.004204738,-0.128678053,0.128678053,77.53739042,-77.53739042,51.11094995,-51.11094995,57.48746396,-57.48746396,-1.059783902,0.546625381,-0.537813401,0.315517195,-1.325783902,0.683825381,-0.712813401,0.418183862,-37.51253604,-43.88905005,-17.46260958,6.376514014,0,26.42644047,0,-6.376514014,20.04992646,
,200070738,,,CC Mad et Moselle,CC,49,20660,53.06491586,89.37878519,81.50861691,125,46,39,44.68939259,30,89.37878519,81.50861691,0.417174282,-0.711092526,0.711751839,-1.379927034,-0.158819996,0.158819996,71.93508414,-71.93508414,35.62121481,-35.62121481,43.49138309,-43.49138309,-1.648393837,0.85022419,-0.887715423,0.520793048,-1.914393837,0.98742419,-1.062715423,0.623459715,-51.50861691,-59.37878519,-23.06491586,7.870168277,0,36.31386933,0,-7.870168277,28.44370105,
,200070746,,,CA Sarreguemines Confluences,CA,38,67024,52.82318216,91.19515242,82.84151673,125,46,39,45.59757621,30,91.19515242,82.84151673,0.440268907,-0.750458364,0.752090617,-1.45813487,-0.168576368,0.168576368,72.17681784,-72.17681784,33.80484758,-33.80484758,42.15848327,-42.15848327,-1.717415792,0.885824987,-0.921037918,0.540342245,-1.983415792,1.023024987,-1.096037918,0.643008912,-52.84151673,-61.19515242,-22.82318216,8.353635686,0,38.37197026,0,-8.353635686,30.01833458,
,200070753,,,CA Riom Limagne et Volcans,CA,31,68136,52.75485722,89.62557847,80.34647252,125,46,39,44.81278923,30,89.62557847,80.34647252,0.404677024,-0.689790382,0.722666136,-1.401087407,-0.187252358,0.187252358,72.24514278,-72.24514278,35.37442153,-35.37442153,44.65352748,-44.65352748,-1.657771982,0.855061338,-0.858661813,0.503748264,-1.923771982,0.992261338,-1.033661813,0.60641493,-50.34647252,-59.62557847,-22.75485722,9.279105947,0,36.87072124,0,-9.279105947,27.5916153,
,200070761,,,CC Ambert Livradois Forez,CC,58,28552,52,91.14818428,79.92065041,125,46,39,45.57409214,30,91.14818428,79.92065041,0.409502873,-0.69801626,0.767304412,-1.487631003,-0.226571634,0.226571634,73,-73,33.85181572,-33.85181572,45.07934959,-45.07934959,-1.715631003,0.884904412,-0.84801626,0.497502873,-1.981631003,1.022104412,-1.02301626,0.600169539,-49.92065041,-61.14818428,-22,11.22753388,0,39.14818428,0,-11.22753388,27.92065041,
,200070779,,,CC Brie des Rivières et Châteaux,CC,31,39081,42.34137551,54.43546472,79.61278833,125,46,39,27.21773236,30,54.43546472,79.61278833,0.546647388,-0.93178532,0.237044149,-0.45957539,0.50807839,-0.50807839,82.65862449,-82.65862449,70.56453528,-70.56453528,45.38721167,-45.38721167,-0.320547659,0.165335109,-0.840319708,0.492987562,-0.586547659,0.302535109,-1.015319708,0.595654229,-49.61278833,-24.43546472,-12.34137551,-25.1773236,0,12.09408921,0,25.1773236,37.27141282,
,200070787,,,CC du Plateau de Lannemezan,CC,57,18451,49.80505077,74.42448982,67.07751718,125,46,39,37.21224491,30,74.42448982,67.07751718,0.253329507,-0.43181166,0.482541005,-0.935538684,-0.148261908,0.148261908,75.19494923,-75.19494923,50.57551018,-50.57551018,57.92248282,-57.92248282,-1.080130613,0.55712,-0.52693793,0.309136919,-1.346130613,0.69432,-0.70193793,0.411803585,-37.07751718,-44.42448982,-19.80505077,7.346972632,0,24.61943904,0,-7.346972632,17.27246641,
,200070795,,,CC du Pays de Trie et du Magnoac,CC,50,7342,49.04380107,77.15492691,72.27111075,125,46,39,38.57746345,30,77.15492691,72.27111075,0.340667209,-0.580682742,0.550978066,-1.068222782,-0.09855541,0.09855541,75.95619893,-75.95619893,47.84507309,-47.84507309,52.72888925,-52.72888925,-1.183887222,0.610636567,-0.656777769,0.385309624,-1.449887222,0.747836567,-0.831777769,0.487976291,-42.27111075,-47.15492691,-19.04380107,4.883816155,0,28.11112583,0,-4.883816155,23.22730968,
,200070803,,,CC des Coteaux du Val-d'Arros,CC,53,11575,49.03532167,76.23508749,71.09380081,125,46,39,38.11754374,30,76.23508749,71.09380081,0.323524361,-0.551461979,0.53311541,-1.033591101,-0.103751165,0.103751165,75.96467833,-75.96467833,48.76491251,-48.76491251,53.90619919,-53.90619919,-1.148933324,0.592607715,-0.62734502,0.368042412,-1.414933324,0.729807715,-0.80234502,0.470709079,-41.09380081,-46.23508749,-19.03532167,5.141286675,0,27.19976582,0,-5.141286675,22.05847914,
,200070811,,,CC Pyrénées Vallées des Gaves,CC,46,16122,52.91023361,91.9358288,83.46513823,125,46,39,45.9679144,30,91.9358288,83.46513823,0.448138601,-0.763872615,0.764901666,-1.482972617,-0.170938536,0.170938536,72.08976639,-72.08976639,33.0641712,-33.0641712,41.53486177,-41.53486177,-1.745561495,0.900342245,-0.936628456,0.549488694,-2.011561495,1.037542245,-1.111628456,0.652155361,-53.46513823,-61.9358288,-22.91023361,8.470690574,0,39.02559519,0,-8.470690574,30.55490462,
,200070829,,,CC Neste Barousse,CC,43,7435,51.46628741,84.46010611,74.1551705,125,46,39,42.23005306,30,84.46010611,74.1551705,0.332770285,-0.567222077,0.646678846,-1.253765111,-0.207953601,0.207953601,73.53371259,-73.53371259,40.53989389,-40.53989389,50.8448295,-50.8448295,-1.461484032,0.75381808,-0.703879263,0.412942501,-1.727484032,0.89101808,-0.878879263,0.515609167,-44.1551705,-54.46010611,-21.46628741,10.30493561,0,32.9938187,0,-10.30493561,22.68888309,
,200070845,,,CC Orne Lorraine Confluences,CC,41,54196,53.28266214,87.71733786,80.28266214,125,46,39,43.85866893,30,87.71733786,80.28266214,0.396,-0.675,0.674919644,-1.308517677,-0.150031756,0.150031756,71.71733786,-71.71733786,37.28266214,-37.28266214,44.71733786,-44.71733786,-1.585258839,0.817659822,-0.857066554,0.502812378,-1.851258839,0.954859822,-1.032066554,0.605479045,-50.28266214,-57.71733786,-23.28266214,7.434675713,0,34.43467571,0,-7.434675713,27,
