commune,epci
Saint-Launeuc,200067460
Val-Revermont,200071751
Bressols,248200099
Blémerey,200068369
Apach,200067486
Moncontour,200069391
Escamps,200067114
Saint-Germain-des-Prés,200071553
Saint-Bonnet-de-Salendrinque,200066918
Montjoie-Saint-Martin,200069425
Corneilla-de-Conflent,200049211
Bus,200035442
Penol,200059392
Claville,242700276
Saint-Tugdual,245614417
Soucia,243900719
Tarzy,200041622
Valdahon,242504181
Saint-Aubin,200036523
Montesquieu-Lauragais,200071298
Beneuvre,242101434
Neuilh,246500482
Saint-Louet-sur-Vire,200066389
Cannelle,200067049
Liancourt,246000129
Montclar,241200542
Ève,246000871
Saint-Pierre-la-Noaille,200035202
Autichamp,242600252
Mello,200067973
Montceaux,200070118
Belloc,200044469
Saint-Léons,241200765
Villeneuve-la-Rivière,200027183
La Baronnie,200071454
Gouaix,200040251
Saint-Médard,200073146
La Roque-sur-Cèze,200034692
Rochy-Condé,200067999
Langy,200071470
Réauville,200040681
Moulès-et-Baucels,243400736
Étaing,200044048
Meurchin,246200364
Alligny-en-Morvan,200067890
Gauchy,200071892
Villeloup,200069250
Villiers-sur-Orge,200057859
Mornas,200000628
Coupéville,200043438
Beaulieu,200073419
La Chapelle-Biche,200035814
Gergny,240200444
Bégard,200067981
Mortagne-du-Nord,200042190
Bourguignon-lès-Morey,200036150
Garigny,200032514
Ourdis-Cotdoussan,200069300
Martigny-Courpierre,200043495
Vaux-Andigny,200071983
Matignicourt-Goncourt,200042992
Montfiquet,200066801
Semussac,241700640
Pamproux,200041994
Flins-sur-Seine,200059889
Sapignicourt,200068666
Saint-Étienne-des-Oullières,200040590
Fontès,243400355
Gouy,200023414
Villers-Agron-Aiguizy,200072031
Pézilla-de-Conflent,246600423
Burnevillers,200023075
Fresnes-sur-Apance,200070332
Corenc,200040715
Ségur,241200765
La Grande-Résie,200036549
Poyans,200036549
Peyregoux,200034056
Saint-Memmie,200066876
L'Hospitalet,200071025
Lacquy,244000774
Honfleur,200066827
Courgoul,200070407
Lacapelle-Ségalar,200034064
Le Renouard,200069458
Bessay,200073260
Haspelschiedt,200069441
Monthault,200072452
Martres-sur-Morge,200070753
Vielleségure,200039204
Rochefort-Montagne,200069169
Touffreville,200070142
Saint-Tropez,200036077
Arpajon,200057859
Saint-Pantaly-d'Excideuil,242401024
Soccia,200067049
Sainte-Anne-sur-Gervonde,200059392
Vieux-Manoir,200070449
Virigneux,200066587
Cayeux-sur-Mer,200070993
Port-des-Barques,200041762
Mont-et-Marré,200067882
Cabanac,200070803
Gouy-en-Ternois,200069672
Chalain-le-Comtal,200065886
Collongues,200070803
Réaup-Lisse,200068948
Saint-Martin-du-Vivier,200023414
Rotangy,200067999
Saint-Avit,248100158
Massy,200070068
Martigues,200054807
La Javie,200067437
Ay-sur-Moselle,200039949
Toufflers,245900410
Alvimare,200010700
Le Croisty,245614417
Davron,200034130
Pisany,200036473
Sail-les-Bains,200035731
Saint-Martin-de-Brômes,200034700
Cesson-Sévigné,243500139
Hayange,245701222
Chavornay,200040350
Septsarges,200066116
Labéjan,200035756
Clesles,200066835
Gommerville,247600539
Sarralbe,200070746
Saint-Geniès,200040830
Charmes,200071389
Hochfelden,246700959
Lussac,200072049
Rouvres-les-Bois,243600293
Les Pennes-Mirabeau,200054807
Marcilly-la-Gueurce,200071884
Roche-Saint-Secret-Béconne,242600492
Pavie,200066926
Saint-Laurent-de-la-Salanque,200027183
Villers-la-Combe,242504181
Garancières,247800618
Bellecombe-Tarendol,200068229
Saint-Branchs,200072650
Sombernon,200039055
Lagupie,200030674
Carla-Bayle,200066223
Méry-sur-Marne,200077055
Saint-Créac,200069300
Le Thil-Riberpré,200069730
Théminettes,200067361
Roquefort-sur-Soulzon,200067155
Loisy,200041515
La Sauvetat-sur-Lède,200036523
Saint-Franchy,200067908
Moranville,245501242
Sainte-Eulalie-en-Royans,200067767
Le Cheix,200070753
Ballay,240800920
Saint-Beauzire,244301032
Saint-Michel-de-Feins,245300447
Vérines,241700434
Etsaut,200067262
Saint-Saturnin,200066637
Saint-Michel-de-Dèze,200069136
Gratens,200068815
Nalliers,200073260
Saint-Didier-en-Bresse,200040038
Saint-Clair-sur-les-Monts,247600620
Sagy,200071579
Rotherens,200041010
Messac,200041523
Saint-Amans,200066231
Lierville,246000707
Surat,200070753
Polminhac,241501089
Anthon,243800935
Villers-Franqueux,200067213
Argers,200042703
Sassis,200070811
Saint-Martin-des-Prés,200067460
Stattmatten,200041325
Aumont,200071181
Châtelaillon-Plage,241700434
Tourouvre au Perche,200068856
Béhoust,247800618
Radonvilliers,200040137
Éclusier-Vaux,248000747
Guissény,242900793
Geyssans,200068781
Chanteau,244500468
Illiers-l'Évêque,200071454
Fresnoy-lès-Roye,200070977
Roncherolles-sur-le-Vivier,200023414
Droué,200040772
Port-en-Bessin-Huppain,241400555
Cartigny,200037059
Saint-Christophe-de-Double,200070092
Ghisonaccia,200033827
Vabres,200066660
Lunac,200069383
Plouyé,200067197
Maigné,200040475
Chalèze,242500361
Mérens-les-Vals,200066363
Hautesvignes,244701405
Vauciennes,200066850
Montaron,200067882
Craonne,240200592
Lamouilly,200066132
Pallanne,243200508
Bassoles-Aulers,200071769
Chorges,200067742
Pierrelaye,200058485
Solférino,200069656
Inxent,200069029
Badefols-sur-Dordogne,200034833
Saint-Martin-Vésubie,200030195
Nogent-sur-Aube,200071777
Neuilly-en-Sancerre,200066330
Campigneulles-les-Grandes,200069029
Les Loges-Marchis,200069425
Châteauneuf-sur-Sarthe,200071868
Vitrac,200072098
Sennevoy-le-Bas,200039642
Bersée,200041960
Ainhoa,200067106
Monlezun,243200508
Burie,200036473
Acy-Romance,200043156
La Roquette-sur-Siagne,200039857
Bargème,248300493
Lacapelle-Barrès,200066660
Murat-sur-Vèbre,200066553
Dambelin,200065647
Birac-sur-Trec,200030674
Montabard,200068450
La Seyne-sur-Mer,248300543
Le Barp,243301405
Mont-Dauphin,200067452
Beaufou,200072882
Missery,200071017
Duranus,200030195
Feuguerolles,242700607
Le Soler,200027183
Prunay-sur-Essonne,249100157
Sainte-Aulde,200077055
Lignières-Châtelain,200071181
Crevans-et-la-Chapelle-lès-Granges,247000714
Landeyrat,200066637
Échalou,200035814
Conflans-sur-Seine,200066835
Gaudreville-la-Rivière,242700276
Arbin,200041010
Curgies,245901160
Crouy,240200477
Camiers,200069029
Sadournin,200070795
Cerisy-Buleux,200071181
Sainte-Colombe-la-Commanderie,242700607
Sautron,244400404
Thierville-sur-Meuse,200049187
Vic-sous-Thil,200071017
Furmeyer,200067445
Jans,200072726
Montreuillon,200067692
Saubens,200068641
Saint-Georges-sur-l'Aa,245900428
Saint-Caprais,240300558
Graignes-Mesnil-Angot,200066389
Launstroff,200067486
Saint-Vincent-de-Cosse,200027217
Montélimar,200040459
Couy,200032514
Sévigny,200068450
Castillon-de-Larboust,200072635
Pecquencourt,245901152
Bucy-le-Roi,200035764
Leyment,240100883
Couiza,200071926
Agris,200068914
Eygurande,200066744
Mézilhac,200073245
Montambert,200067882
Saint-Père-en-Retz,244400586
Écrainville,247600505
Eywiller,200067841
Laneuveville-en-Saulnois,245701206
Rossfeld,200067924
Le Fouilloux,200041523
Breuschwickersheim,246700488
Hauconcourt,200039949
Boult-aux-Bois,240800920
Saint-Flavy,241000488
Nogent-le-Rotrou,200006971
Prévocourt,245701206
Cazarilh-Laspènes,200072635
Gluiras,200071413
La Chapelle-en-Valgaudémar,200068096
Mutzenhouse,246700959
Rethel,200043156
Marigny-le-Châtel,241000488
Anstaing,245900410
Bazauges,200041689
Saint-Gervais-d'Auvergne,200072080
Tardes,200067544
Émondeville,200067205
Montjoyer,200040681
Lagny,246000855
Saint-Léon-sur-l'Isle,200040095
Linars,200071827
Saint-Pierre-de-Varengeville,200023414
Virson,200041614
Soudan,200041994
Marcoing,200068500
Ceyroux,200067510
Bourdelles,200044394
Dorans,200069052
Loudes,200073419
Perrecy-les-Forges,247100290
Hénouville,200023414
Pévy,200067213
Saint-Martin-de-Cenilly,200067023
Étrembières,200011773
Verrières-en-Anjou,244900015
Loc-Envel,200067981
Laujuzan,243200409
Doncourt-lès-Longuyon,200043693
Franchesse,200071496
Jû-Belloc,243200508
Moulon,200070092
Bagas,200044394
Bièvres,240800847
La Gouesnière,243500782
Souyeaux,200070803
Mollégès,200035087
Annéot,200039758
Auvet-et-la-Chapelotte,200036549
Saint-Bauzille-de-Montmel,200022986
Bouzonville,200067486
Merey,200072312
Pouze,243100633
Avignonet,200030658
Maillet,200018521
Saulx,200041861
L'Éguille,241700640
Luthenay-Uxeloup,245804497
Charencey,242101459
Annay,246200364
Vatierville,200070068
Villars-Saint-Georges,242500361
Louans,200071587
Lisbourg,200069672
Villeron,200055655
Saint-Polgues,244200614
Fleurines,200066975
Abjat-sur-Bandiat,200071819
Dracy-le-Fort,247100589
Trémaouézan,242900801
Les Omergues,200071033
Changy,200071884
Damparis,200010650
Moimay,247000714
Bellencombre,200070068
La Chapelle-Fortin,200069912
Le Haut-Corlay,200067460
Tuzaguet,200070829
Rouy-le-Grand,200070985
Martres-Tolosane,200068815
Liez,200071785
Ajat,200041150
Bavent,200065563
Drucat,200070993
La Forêt-Sainte-Croix,200017846
Fontenois-lès-Montbozon,200041853
Douzains,200036523
Bétaille,200066371
Digoin,200071884
Saint-Jean-en-Royans,200067767
Jouac,200071942
Viéville,200068658
Étrelles-et-la-Montbleuse,247000698
Saint-Sever-du-Moustier,200067163
Yzeron,246900724
Crion,245400759
Huisseau-sur-Mauves,200070183
Nassigny,240300566
Argançon,200066892
Grainville-Ymauville,247600505
Aureilhan,200069300
Andelain,200071785
Aigny,200066876
Poilley,200069425
Salouël,248000531
Cluny,200040293
Mézens,200066124
Bavelincourt,200070951
Boué,240200444
Maron,245400171
Bissey-la-Côte,242101434
Volstroff,245701354
Sainte-Radégonde-des-Noyers,200073260
Huppy,200070993
Lille,245900410
Le Crès,243400017
Eth,200043321
Barville-en-Gâtinais,200071850
Saint-Derrien,242900751
Pommérieux,200039907
Barcillonnette,200067825
Bouray-sur-Juine,249100553
Saint-Étienne-de-Cuines,247300361
Sauvagnat-Sainte-Marthe,200070407
Creysse,200070647
Planaise,200041010
Domaize,200070761
Courteix,200066744
Le Thuit de l'Oison,200066405
L'Argentière-la-Bessée,240500462
Soulignac,200069599
Roche-en-Régnier,200073419
Pouillon,200067213
Croisilles,200066710
Cisery,200039709
Barbaira,200035715
Saint-Pierre-de-Lages,200071298
Bois-de-Champ,200071066
Montreuil-des-Landes,200039022
Cancon,200036523
Marant,200044030
Vaux,200070035
Ludesse,200070407
Juigné-sur-Sarthe,247200090
Auteuil,200067999
Jonquery,200067213
Crimolois,242100410
Chirac,200072049
Saint-Christaud,243200425
Cléré-sur-Layon,200071678
Crépy-en-Valois,246000871
Pontarmé,200066975
Achy,246000848
Le Merzer,200069086
La Barre,243900560
Orgeans-Blanchefontaine,200023075
Neuville-Day,240800862
Haute-Vigneulles,245700133
Tournon-Saint-Martin,243600319
Sentein,200067940
Saint-Georges-de-Commiers,200040715
Le Brusquet,200067437
Chaintreaux,200023919
Saint-Nexans,200070647
Ubraye,200068625
Monviel,200036523
Mont-Saint-Aignan,200023414
Arcon,200035731
Lignières,200070977
Francheville,200039063
Saint-Loup-Géanges,247100589
Torcy-le-Petit,200068534
Sermoise-sur-Loire,245804406
Mareuil-Caubert,200070993
Saint-Laurent-de-la-Cabrerisse,200035863
Monguilhem,243200409
Solbach,246700306
La Courtète,200071926
Ribeauville,200071983
Arette,200067262
Cormes,247200686
Bergesserin,200040293
Pierrefitte,200068369
Grammont,247000714
Marzy,245804406
Tillé,200067999
Circourt-sur-Mouzon,200068559
Écury-sur-Coole,200043438
Beauclair,200066132
Villers-Saint-Genest,246000871
Berné,245614417
Casalabriva,242010130
Fleurey-lès-Faverney,200041879
Fronville,200044253
Molinot,200006682
La Veuve,200066876
Brienne-le-Château,200040137
Solomiac,200034726
Beaucourt-en-Santerre,200070969
Gelucourt,245701206
Saint-Remy-Chaussée,200043396
Saint-Omer,200069037
Noisy-Rudignon,247700107
Souternon,244200614
Aussonce,200043156
Calan,200042174
Ormesson,200023240
Gonfreville,200067031
Brévilly,240800847
Saint-Jean-de-Nay,200073419
Manom,245701362
Sainte-Cécile,200040293
Hermes,200067999
Hennezel,200068773
Bragayrac,200068641
Moras-en-Valloire,200040491
Meyrieu-les-Étangs,200059392
Merville,200071314
Huisseau-sur-Cosson,244100798
Moustajon,200072635
Garnat-sur-Engièvre,200071140
La Baume,247400682
Maison-Roland,200070936
Mâcon,200070308
Le Châtelier,200042703
Morancé,200040574
Tœufles,200070944
Agen,200035459
Darnieulles,200068757
Templeuve-en-Pévèle,200041960
Oloron-Sainte-Marie,200067262
Humbécourt,200068666
Simplé,200048551
Saint-Médard,200041523
Lagraulet-Saint-Nicolas,200071314
Livinhac-le-Haut,200067064
Avrilly,200071520
Eppeville,200070985
Théligny,247200686
Houlgate,200065563
Saint-Vaast-de-Longmont,200067965
Tour-de-Faure,200023737
Suzy,200071769
Le Fleix,200070647
Bréau,247700701
Mouchin,200041960
Roche-et-Raucourt,247000623
Juillac,243301454
Saint-Mards-de-Fresne,200066017
Ars-sur-Moselle,200039865
Charbuy,200067114
Boulogne-la-Grasse,246000855
La Roquebrussanne,200068104
Saint-Clair,244600482
Nouaillé-Maupertuis,200043628
Montlay-en-Auxois,200071017
Prégilbert,200067080
Biarrotte,244000659
Coulombiers,200069854
Manosque,200034700
Vilsberg,245700950
Dorlisheim,246701064
Saint-Jean-Lasseille,246600449
Sadroc,200043172
Chalais,200035137
Decize,200067700
Saint-Médard-Nicourby,200067361
La Chaux-en-Bresse,200069615
Blienschwiller,200034270
Dramelay,200012060
Espalion,200067478
Jouy-le-Moutier,249500109
Leintrey,200069433
Saint-Martin,246700777
Mesbrecourt-Richecourt,240200469
Saint-Clément-de-Régnat,200071199
Lempzours,242400752
Nieul-lès-Saintes,241700517
Pruzilly,200070308
Assis-sur-Serre,240200469
Lorcy,200071850
Latour,200066819
Entzheim,246700488
Castéra-Lectourois,243200391
Palogneux,200065886
Denier,200069482
Lignères,200069458
Dolving,200068146
Boyeux-Saint-Jérôme,200029999
Coole,200034718
Baulou,200067791
Saint-Hilaire,200071926
Arjuzanx,244000691
Montgaillard-de-Salies,200073146
Domremy-la-Canne,200066173
Villesèquelande,200035715
Saint-Baudille-de-la-Tour,200068542
Saint-Gaultier,200068872
Lunéville,200070324
Ramousies,200043263
Bettborn,200068146
Saint-Maurice-près-Crocq,200067593
Saint-Cyr-les-Champagnes,242401024
Bidarray,200067106
Chavignon,240200501
Saint-André-le-Puy,200065894
Soulvache,200072726
Saint Martin de l'If,247600620
Pécharic-et-le-Py,200035707
Maison-Feyne,200067510
Bonchamp-lès-Laval,245300330
Flayosc,248300493
Cély,200072346
Charency,200069623
Pagnoz,243900420
Grandvillers,200042000
Rouffignac-de-Sigoulès,200070647
Sainte-Cécile,248500340
Longeville,200068070
Montbrun-Lauragais,243100633
Hergnies,245901160
Gœrlingen,200067841
Pinterville,200035665
La Lande-de-Goult,200071652
Fresney-le-Vieux,200066710
La Montagne,247000854
Lorris,200067676
Regnéville-sur-Meuse,200066116
Pasly,240200477
Longues-sur-Mer,241400555
Guitrancourt,200059889
Thorigny,248500589
Saint-Loup-de-Gonois,200067668
Saint-Jean-de-Losne,242101509
Palisse,200066744
Argenvilliers,200006971
Rungis,200054781
Saint-Laurent-du-Pont,200040111
La Chapelle-Souëf,200071504
Festigny,200066850
Sixt-sur-Aff,243500741
Colombey-les-Belles,245400510
Hérisson,240300558
Sucé-sur-Erdre,244400503
Fléac,200071827
Bruys,240200501
Fescamps,200070977
Rioz,247000706
Saint-Aubin-de-Courteraie,200036069
Arreux,200041630
Saint-Andéol-de-Fourchades,200041465
Juvigny-sur-Seulles,200069516
Maucourt-sur-Orne,245501242
Ayssènes,241200914
Vigneux-de-Bretagne,244400503
Mercey-sur-Saône,247000623
Villeneuve-sur-Bellot,200072544
Aboën,244200770
Seyne,200067437
Veauchette,200065886
Lacapelle-Biron,200068930
Hirel,243500782
Noyal-Châtillon-sur-Seiche,243500139
Jarzé Villages,200068955
Cavignac,243301181
Grun-Bordas,200040392
Mûres,200066793
Les Lèches,200069094
Cumont,248200065
Cours,200068922
Choisel,200033173
Monségur,200072106
Guerlédan,200067460
Le Bourguet,200040210
Ballan-Miré,243700754
Morlac,200049484
Cressy-Omencourt,200070977
Bailly,246000772
Noues de Sienne,200068799
Draché,200071587
Parcy-et-Tigny,240200519
Cazaux-d'Anglès,243200607
Culin,200059392
Saint-Jean-Trolimon,242900702
Le Roulier,200042000
Pauillac,200069995
Saurat,240900431
Valliguières,243000684
Épinonville,200066116
Carnières,200030633
Évreux,200071454
Saint-Romain-au-Mont-d'Or,200046977
Montépreux,200066876
Frontenac,200069599
Yvecrique,200069847
Laboissière-en-Thelle,200067973
Plounéour-Brignogan-plages,242900793
Salaunes,243301389
Basseneville,200065563
La Sauve,243301215
Arquian,200067130
Étourvy,200071041
Saint-Jean-de-la-Haize,200069425
Grandval,200070761
Hémonstoir,200067460
Solaure en Diois,242600534
Josselin,200066777
Jonvelle,200036150
Seugy,200073013
Maurupt-le-Montois,200068666
Kertzfeld,200067924
Le Plantay,200069193
Saint-Amans-du-Pech,200040418
Aleu,200067940
Chaussy,249500513
Le Buis,200066512
Domancy,200034882
Cachen,200035541
Vélye,200067684
Consenvoye,200066116
Viesly,245901038
Saint-Sauveur-de-Cruzières,200035129
Vouzy,200067684
Bougnon,200041879
Campestre-et-Luc,243000270
Véria,200072056
Avrecourt,200072999
Loigny-la-Bataille,200070159
Saint-Brice-sur-Vienne,200059400
Lavaufranche,200067544
Saint-Pierre-du-Mont,244000808
Le Rousset-Marizy,200071884
Maisoncelle-Saint-Pierre,200067999
Neuffons,200069599
Abilly,200071587
Larajasse,200066587
Montgermont,243500139
Lussan-Adeilhac,200068815
Lavans-lès-Dole,200010650
Les Alluets-le-Roi,200059889
Malbo,200066660
Orsay,200056232
Saint-Valery-sur-Somme,200070993
Lucelle,200066041
Champlay,248900938
Chantes,247000367
Saint-Jean-d'Aubrigoux,200073419
Rogy,200070969
Le Vaudreuil,200035665
Bran,200041523
Auvare,200039931
Saint-Jean-aux-Bois,240800862
Saint-Laurent-Médoc,200069995
Bizanos,200067254
Panzoult,200072668
Oigny-en-Valois,200071991
Aubencheul-aux-Bois,240200493
